item_id,knowledge_code
7796,"[1, 72, 74, 257]"
6879,"[1, 72, 74, 257]"
8421,"[1, 72, 74, 257]"
1391,"[1, 72, 74, 257]"
337,"[1, 72, 257, 259]"
3306,"[1, 72, 73, 257]"
7690,"[1, 72, 73, 257]"
6493,"[1, 72, 76, 261]"
2837,"[1, 72, 76, 261]"
2737,"[1, 72, 76, 261]"
5715,"[1, 72, 76, 261]"
1299,"[1, 72, 76, 261]"
7933,"[1, 72, 76, 261]"
8555,"[1, 72, 76, 261]"
1015,"[1, 72, 75, 261]"
2786,"[1, 72, 75, 261]"
3237,"[1, 72, 75, 261]"
8299,"[1, 72, 75, 261]"
91,"[1, 72, 75, 261]"
3240,"[1, 72, 75, 261]"
2784,"[1, 72, 75, 261]"
5348,"[1, 72, 75, 261]"
1638,"[1, 72, 264, 268]"
360,"[1, 72, 264, 268]"
7610,"[1, 72, 264, 268]"
8383,"[1, 72, 264, 268]"
1534,"[1, 72, 264, 268]"
4467,"[1, 72, 264, 268]"
2524,"[1, 72, 264, 268]"
700,"[1, 72, 264, 268]"
3163,"[1, 72, 264, 268]"
3305,"[1, 72, 264, 268]"
8265,"[1, 72, 264, 268]"
397,"[1, 20, 21, 112]"
729,"[1, 20, 23, 113]"
6255,"[1, 20, 23, 113]"
5664,"[1, 20, 23, 113]"
6185,"[1, 20, 23, 113]"
7820,"[1, 20, 23, 113]"
6145,"[1, 20, 23, 113]"
569,"[1, 20, 23, 113]"
8941,"[1, 20, 22, 112]"
1354,"[1, 20, 22, 112]"
5619,"[1, 20, 22, 112]"
108,"[1, 20, 22, 112]"
1467,"[1, 20, 22, 112]"
7182,"[1, 20, 22, 112]"
7419,"[1, 20, 22, 112]"
8953,"[1, 20, 22, 112]"
7315,"[1, 20, 22, 112]"
401,"[1, 20, 24, 113]"
6987,"[1, 20, 24, 113]"
4682,"[1, 20, 24, 113]"
2240,"[1, 20, 24, 113]"
4997,"[1, 20, 24, 113]"
561,"[1, 20, 113, 213]"
2021,"[1, 20, 24, 113]"
3376,"[1, 20, 113, 213]"
6763,"[1, 20, 113, 213]"
7826,"[1, 20, 112, 254]"
3705,"[1, 20, 113, 215]"
7167,"[1, 72, 264, 265]"
345,"[1, 72, 264, 265]"
2501,"[1, 72, 264, 265]"
1339,"[1, 72, 264, 265]"
2509,"[1, 72, 264, 265]"
299,"[1, 72, 264, 265]"
4441,"[1, 72, 264, 265]"
4126,"[1, 72, 264, 265]"
3926,"[1, 72, 78, 261]"
4483,"[1, 72, 73, 257]"
3831,"[1, 72, 257, 259]"
6717,"[1, 72, 257, 259]"
6755,"[1, 72, 257, 259]"
8890,"[1, 72, 257, 259]"
8237,"[1, 72, 257, 259]"
387,"[1, 72, 257, 259]"
3949,"[1, 72, 74, 257]"
950,"[1, 72, 74, 257]"
8119,"[1, 72, 257, 259]"
7075,"[1, 72, 74, 257]"
3822,"[1, 72, 74, 257]"
1296,"[1, 72, 74, 257]"
929,"[1, 72, 74, 257]"
4422,"[1, 72, 74, 257]"
39,"[1, 72, 74, 257]"
3717,"[1, 72, 257, 259]"
1640,"[1, 72, 73, 257]"
3024,"[1, 72, 76, 261]"
5173,"[1, 3, 11, 18]"
6712,"[1, 3, 11, 18]"
3332,"[1, 3, 11, 18]"
1431,"[1, 3, 11, 18]"
8804,"[1, 3, 11, 18]"
3183,"[1, 3, 11, 18]"
5147,"[1, 3, 11, 18]"
3040,"[1, 3, 11, 18]"
707,"[1, 3, 11, 18]"
915,"[1, 3, 11, 18]"
5520,"[1, 20, 214, 31]"
8152,"[1, 20, 34, 114]"
5976,"[1, 20, 34, 114]"
7629,"[1, 20, 34, 114]"
7446,"[1, 20, 34, 114]"
1904,"[1, 20, 34, 114]"
2039,"[1, 20, 34, 114]"
455,"[1, 20, 25, 223]"
1023,"[1, 20, 34, 114]"
514,"[1, 20, 34, 114]"
1798,"[1, 20, 25, 223]"
5999,"[1, 20, 33, 210]"
6432,"[1, 20, 43, 114]"
754,"[1, 20, 43, 114]"
4643,"[1, 20, 43, 114]"
8216,"[1, 20, 43, 114]"
7395,"[1, 20, 24, 113]"
32,"[1, 20, 43, 114]"
4271,"[1, 20, 24, 113]"
24,"[1, 20, 43, 114]"
489,"[1, 20, 43, 114]"
7204,"[1, 20, 43, 114]"
1832,"[1, 20, 24, 113]"
4664,"[1, 20, 43, 114]"
4991,"[1, 20, 30, 125]"
6625,"[1, 20, 30, 125]"
149,"[1, 20, 30, 125]"
5351,"[1, 20, 30, 126]"
5191,"[1, 20, 30, 126]"
3028,"[1, 20, 30, 126]"
251,"[1, 20, 30, 126]"
5165,"[1, 20, 30, 126]"
7229,"[1, 20, 30, 126]"
8870,"[1, 20, 30, 126]"
7357,"[1, 20, 30, 127]"
4252,"[1, 20, 30, 127]"
6707,"[1, 20, 30, 127]"
2149,"[1, 20, 30, 128]"
2544,"[1, 20, 24, 113]"
3759,"[1, 20, 30, 128]"
3611,"[1, 20, 30, 128]"
7954,"[1, 3, 16, 202]"
7037,"[1, 3, 16, 202]"
7175,"[1, 3, 16, 203]"
5953,"[1, 3, 16, 202]"
126,"[1, 3, 16, 203]"
2831,"[1, 3, 16, 203]"
6861,"[1, 3, 16, 203]"
7131,"[1, 20, 37, 118]"
4276,"[1, 20, 37, 118]"
512,"[1, 20, 37, 118]"
7608,"[1, 20, 37, 118]"
5428,"[1, 20, 37, 118]"
8036,"[1, 20, 37, 118]"
5686,"[1, 20, 52, 270]"
7228,"[1, 20, 25, 217]"
8738,"[1, 20, 25, 216]"
3353,"[1, 20, 25, 216]"
6560,"[1, 20, 25, 219]"
6854,"[1, 20, 25, 52, 218, 272]"
4791,"[1, 20, 25, 218]"
686,"[1, 20, 25, 218]"
7391,"[1, 20, 25, 219, 221]"
3680,"[1, 20, 25, 35, 114, 223]"
4926,"[1, 20, 25, 216]"
228,"[1, 20, 25, 216]"
6332,"[1, 20, 25, 216]"
6593,"[1, 20, 25, 216]"
5751,"[1, 20, 25, 216]"
3346,"[1, 20, 25, 219]"
5968,"[1, 20, 25, 221]"
6484,"[1, 20, 25, 222]"
2394,"[1, 20, 26, 224]"
1111,"[1, 20, 26, 224]"
8569,"[1, 20, 26, 224]"
5207,"[1, 20, 24, 113]"
1865,"[1, 20, 26, 225]"
549,"[1, 20, 26, 225]"
2422,"[1, 20, 26, 225]"
6004,"[1, 20, 26, 227]"
4246,"[1, 20, 26, 224]"
5480,"[1, 20, 26, 225]"
1610,"[1, 20, 113, 215]"
7417,"[1, 20, 26, 226]"
820,"[1, 20, 26, 226]"
4570,"[1, 20, 26, 226]"
8859,"[1, 20, 27, 118]"
4377,"[1, 20, 27, 39, 118, 123]"
4063,"[1, 42, 68, 240]"
8720,"[1, 42, 68, 240]"
1917,"[1, 42, 68, 240]"
1456,"[1, 20, 34, 114]"
459,"[1, 20, 34, 114]"
4676,"[1, 20, 34, 114]"
324,"[1, 20, 52, 270]"
8132,"[1, 20, 52, 271]"
5841,"[1, 20, 52, 273]"
2558,"[1, 20, 52, 270]"
581,"[1, 20, 25, 218]"
6866,"[1, 20, 25, 105]"
8125,"[1, 42, 54, 152]"
7123,"[1, 42, 54, 152]"
2301,"[1, 42, 54, 152]"
5828,"[1, 42, 54, 152]"
3900,"[1, 42, 54, 152]"
6784,"[1, 42, 54, 152]"
6832,"[1, 42, 54, 153]"
4101,"[1, 42, 54, 153]"
7358,"[1, 42, 54, 153]"
7636,"[1, 42, 57, 61, 65, 138, 231, 236]"
1687,"[1, 42, 61, 65, 231, 236]"
1384,"[1, 42, 61, 231]"
143,"[1, 42, 51, 231, 233]"
2346,"[1, 42, 51, 231]"
800,"[1, 3, 16, 17, 202, 84]"
8895,"[1, 42, 53, 45]"
7300,"[1, 42, 61, 231]"
8903,"[1, 42, 45, 61, 142, 231]"
6851,"[1, 42, 61, 231]"
8091,"[1, 42, 61, 231]"
1105,"[1, 42, 61, 231]"
727,"[1, 42, 45, 51, 231, 279]"
233,"[1, 42, 231, 232]"
2573,"[1, 42, 61, 231]"
6188,"[1, 42, 61, 231]"
8642,"[1, 42, 231, 232]"
724,"[1, 42, 48, 148]"
2385,"[1, 42, 48, 145]"
8211,"[1, 42, 48, 146]"
7771,"[1, 42, 48, 145]"
7520,"[1, 42, 48, 145]"
3374,"[1, 42, 48, 146]"
7602,"[1, 42, 48, 146]"
3864,"[1, 42, 48, 147]"
8728,"[1, 42, 48, 147]"
1274,"[1, 42, 48, 147]"
8881,"[1, 42, 45, 47]"
4316,"[1, 42, 45, 47]"
2387,"[1, 42, 45, 47]"
4785,"[1, 42, 45, 47]"
2311,"[1, 42, 45, 47]"
4211,"[1, 42, 68, 238]"
7331,"[1, 42, 68, 238]"
4585,"[1, 42, 68, 239]"
7000,"[1, 42, 68, 238]"
3282,"[1, 42, 68, 239]"
3685,"[1, 42, 68, 239]"
5020,"[1, 42, 44, 230]"
8335,"[1, 42, 68, 238]"
424,"[1, 42, 68, 238]"
6275,"[1, 42, 68, 91]"
2447,"[1, 42, 63, 236]"
2933,"[1, 42, 63, 236]"
14,"[1, 42, 66, 236]"
1856,"[1, 42, 66, 236]"
2416,"[1, 42, 64, 236]"
6903,"[1, 42, 64, 236]"
4313,"[1, 42, 65, 236]"
944,"[1, 42, 65, 236]"
2519,"[1, 42, 65, 236]"
8938,"[1, 42, 65, 236]"
8462,"[1, 42, 70, 241, 242]"
1756,"[1, 42, 70, 241, 242]"
3075,"[1, 42, 70, 241, 242]"
4727,"[1, 42, 50, 229]"
2468,"[1, 42, 50, 176]"
7139,"[1, 42, 50, 228]"
5223,"[1, 42, 50, 228]"
2825,"[1, 42, 50, 229]"
1066,"[1, 42, 50, 228]"
5845,"[1, 42, 136, 137]"
8184,"[1, 42, 71, 151]"
225,"[1, 42, 71, 149]"
4837,"[1, 42, 71, 151]"
5225,"[1, 42, 71, 87]"
7205,"[1, 42, 71, 85]"
7330,"[1, 42, 71, 87]"
6998,"[1, 42, 71, 149]"
7467,"[1, 42, 71, 151]"
8849,"[1, 42, 71, 87]"
2044,"[1, 72, 82, 264]"
8954,"[1, 72, 82, 264]"
3789,"[1, 72, 82, 264]"
5251,"[1, 72, 81, 264]"
5263,"[1, 72, 81, 264]"
235,"[1, 72, 82, 264]"
8477,"[1, 72, 82, 264]"
6500,"[1, 72, 82, 264]"
8929,"[1, 72, 82, 264]"
6461,"[1, 72, 82, 264]"
4506,"[1, 72, 82, 264]"
8631,"[1, 72, 82, 264]"
3531,"[1, 72, 82, 264]"
5692,"[1, 72, 264, 266]"
4536,"[1, 72, 264, 266]"
4502,"[1, 72, 264, 266]"
7967,"[1, 72, 264, 266]"
7013,"[1, 72, 264, 266]"
1125,"[1, 72, 264, 266]"
3663,"[1, 72, 83, 264]"
2657,"[1, 72, 83, 264]"
7384,"[1, 72, 83, 264]"
4342,"[1, 72, 83, 264]"
3406,"[1, 72, 264, 265]"
7497,"[1, 72, 264, 265]"
1575,"[1, 72, 264, 265]"
5378,"[1, 72, 86, 261]"
5701,"[1, 72, 86, 261]"
7874,"[1, 72, 86, 261]"
6786,"[1, 72, 86, 261]"
6787,"[1, 72, 86, 261]"
2310,"[1, 72, 86, 261]"
492,"[1, 72, 86, 261]"
3564,"[1, 72, 86, 261]"
4022,"[1, 72, 86, 261]"
1490,"[1, 72, 86, 261]"
49,"[1, 3, 11, 18]"
6134,"[1, 3, 11, 18]"
2466,"[1, 3, 11, 18]"
1316,"[1, 3, 11, 18]"
7834,"[1, 3, 11, 18]"
336,"[1, 3, 11, 18]"
3641,"[1, 3, 11, 18]"
1836,"[1, 3, 11, 18]"
8784,"[1, 3, 11, 18]"
3847,"[1, 3, 11, 18]"
1509,"[1, 20, 214, 28]"
1732,"[1, 20, 214, 28]"
7147,"[1, 20, 214, 28]"
2568,"[1, 20, 214, 28]"
1378,"[1, 20, 214, 28]"
7102,"[1, 20, 214, 31]"
3063,"[1, 20, 214, 31]"
4258,"[1, 20, 214, 29]"
7553,"[1, 20, 214, 247]"
182,"[1, 20, 214, 247]"
693,"[1, 20, 36, 116]"
5767,"[1, 20, 36, 116]"
679,"[1, 20, 36, 116]"
8944,"[1, 20, 36, 116]"
3162,"[1, 20, 36, 116]"
1696,"[1, 20, 34, 114]"
3416,"[1, 20, 34, 114]"
7302,"[1, 20, 34, 114]"
7980,"[1, 20, 34, 114]"
1421,"[1, 20, 34, 114]"
3011,"[1, 20, 34, 114]"
6663,"[1, 20, 25, 223]"
8154,"[1, 20, 34, 114]"
6843,"[1, 20, 34, 114]"
2010,"[1, 20, 25, 223]"
8836,"[1, 20, 33, 210]"
4780,"[1, 20, 43, 114]"
639,"[1, 20, 43, 114]"
6645,"[1, 20, 43, 114]"
6408,"[1, 20, 43, 114]"
2710,"[1, 20, 24, 113]"
4731,"[1, 20, 43, 114]"
3026,"[1, 20, 43, 114]"
8169,"[1, 20, 43, 114]"
1718,"[1, 20, 30, 125]"
4730,"[1, 20, 30, 125]"
7234,"[1, 20, 30, 125]"
2605,"[1, 20, 30, 126]"
665,"[1, 20, 30, 126]"
1968,"[1, 20, 30, 126]"
8021,"[1, 20, 30, 126]"
2559,"[1, 20, 30, 126]"
4910,"[1, 20, 30, 126]"
1098,"[1, 20, 30, 126]"
5521,"[1, 20, 37, 118]"
2366,"[1, 20, 37, 118]"
818,"[1, 20, 37, 118]"
4222,"[1, 20, 37, 118]"
4958,"[1, 20, 37, 118]"
1056,"[1, 20, 37, 118]"
5057,"[1, 20, 37, 118]"
5265,"[1, 20, 52, 270]"
7951,"[1, 20, 25, 217]"
6533,"[1, 20, 25, 216]"
8579,"[1, 20, 25, 216]"
4078,"[1, 20, 25, 219]"
3025,"[1, 20, 25, 52, 218, 272]"
7609,"[1, 20, 25, 218]"
2913,"[1, 20, 25, 218]"
1805,"[1, 20, 25, 219, 221]"
7651,"[1, 20, 25, 35, 114, 223]"
7416,"[1, 20, 25, 216]"
8450,"[1, 20, 25, 216]"
6621,"[1, 20, 25, 216]"
1722,"[1, 20, 25, 216]"
2170,"[1, 20, 25, 216]"
8314,"[1, 20, 25, 219]"
6997,"[1, 20, 25, 221]"
8502,"[1, 20, 25, 222]"
7246,"[1, 20, 26, 224]"
4267,"[1, 20, 26, 224]"
2968,"[1, 20, 26, 224]"
6934,"[1, 20, 24, 113]"
4311,"[1, 20, 26, 225]"
4728,"[1, 20, 26, 225]"
4291,"[1, 20, 26, 225]"
2194,"[1, 20, 26, 227]"
8958,"[1, 20, 26, 224]"
5606,"[1, 20, 26, 225]"
8412,"[1, 20, 113, 215]"
8379,"[1, 20, 26, 226]"
417,"[1, 20, 26, 226]"
3461,"[1, 20, 26, 226]"
637,"[1, 42, 68, 240]"
4541,"[1, 20, 52, 270]"
3008,"[1, 20, 34, 114]"
2620,"[1, 20, 34, 114]"
3243,"[1, 20, 34, 114]"
2354,"[1, 20, 52, 270]"
4954,"[1, 20, 52, 271]"
7859,"[1, 20, 52, 273]"
3445,"[1, 20, 52, 270]"
5964,"[1, 20, 25, 218]"
3372,"[1, 20, 25, 105]"
2759,"[1, 42, 54, 152]"
8882,"[1, 42, 54, 152]"
3691,"[1, 42, 54, 152]"
3673,"[1, 42, 54, 152]"
4821,"[1, 42, 54, 152]"
366,"[1, 42, 54, 152]"
4871,"[1, 42, 54, 284]"
3482,"[1, 42, 54, 153]"
181,"[1, 42, 54, 153]"
8896,"[1, 42, 54, 153]"
1854,"[1, 42, 57, 61, 65, 138, 231, 236]"
8127,"[1, 42, 61, 65, 231, 236]"
3502,"[1, 42, 61, 231]"
6284,"[1, 42, 51, 231, 233]"
6558,"[1, 42, 51, 231]"
6947,"[1, 3, 16, 17, 202, 84]"
2850,"[1, 42, 53, 45]"
464,"[1, 42, 61, 231]"
5833,"[1, 42, 45, 61, 142, 231]"
2106,"[1, 42, 61, 231]"
6738,"[1, 42, 61, 231]"
1478,"[1, 42, 61, 231]"
144,"[1, 42, 45, 51, 231, 279]"
1824,"[1, 42, 48, 148]"
7568,"[1, 42, 48, 146]"
4304,"[1, 42, 48, 146]"
5164,"[1, 42, 48, 146]"
8700,"[1, 42, 48, 145]"
2344,"[1, 42, 48, 145]"
4153,"[1, 42, 48, 145]"
7295,"[1, 42, 48, 147]"
6339,"[1, 42, 48, 147]"
3228,"[1, 42, 48, 147]"
3113,"[1, 42, 45, 47]"
8763,"[1, 42, 45, 47]"
162,"[1, 42, 45, 47]"
6512,"[1, 42, 45, 47]"
7944,"[1, 42, 45, 47]"
326,"[1, 42, 68, 238]"
7757,"[1, 42, 68, 238]"
5431,"[1, 42, 68, 238]"
8467,"[1, 42, 68, 239]"
5836,"[1, 42, 68, 239]"
4027,"[1, 42, 68, 238]"
7248,"[1, 42, 63, 236]"
8524,"[1, 42, 63, 236]"
3298,"[1, 42, 66, 236]"
8694,"[1, 42, 66, 236]"
7488,"[1, 42, 64, 236]"
4736,"[1, 42, 64, 236]"
6456,"[1, 42, 65, 236]"
8479,"[1, 42, 65, 236]"
1053,"[1, 42, 65, 236]"
3102,"[1, 42, 65, 236]"
4176,"[1, 42, 65, 236]"
3993,"[1, 42, 63, 236]"
3745,"[1, 42, 70, 241]"
8291,"[1, 42, 70, 241, 242]"
2803,"[1, 42, 70, 241, 242]"
4789,"[1, 42, 70, 241, 242]"
6127,"[1, 42, 70, 241, 242]"
3223,"[1, 42, 70, 241, 242]"
1353,"[1, 42, 70, 241, 242]"
8361,"[1, 42, 50, 229]"
5039,"[1, 42, 50, 176]"
7678,"[1, 42, 50, 228]"
2943,"[1, 42, 50, 228]"
7127,"[1, 42, 50, 229]"
3181,"[1, 42, 50, 229]"
3920,"[1, 42, 71, 151]"
3519,"[1, 42, 71, 87]"
2765,"[1, 42, 71, 87]"
8600,"[1, 72, 82, 264]"
4933,"[1, 72, 82, 264]"
830,"[1, 72, 82, 264]"
8228,"[1, 72, 81, 264]"
1702,"[1, 72, 81, 264]"
1022,"[1, 72, 82, 264]"
7200,"[1, 72, 82, 264]"
3470,"[1, 72, 82, 264]"
2129,"[1, 72, 82, 264]"
6146,"[1, 72, 82, 264]"
8762,"[1, 72, 82, 264]"
5804,"[1, 72, 82, 264]"
5325,"[1, 72, 82, 264]"
5878,"[1, 72, 264, 266]"
4314,"[1, 72, 264, 266]"
1079,"[1, 72, 264, 266]"
6071,"[1, 72, 86, 261]"
2549,"[1, 3, 11, 204]"
813,"[1, 3, 8, 180]"
168,"[1, 3, 8, 180]"
6793,"[1, 3, 8, 178]"
819,"[1, 3, 8, 178]"
27,"[1, 3, 8, 179]"
2513,"[1, 3, 8, 179]"
5453,"[1, 3, 8, 179]"
969,"[1, 3, 8, 178]"
8917,"[1, 3, 8, 180]"
3910,"[1, 3, 8, 180]"
4158,"[1, 3, 8, 180]"
8705,"[1, 3, 8, 180]"
5106,"[1, 3, 8, 180]"
4164,"[1, 3, 8, 179]"
889,"[1, 3, 8, 179]"
3136,"[1, 3, 8, 178]"
4197,"[1, 3, 8, 179]"
8488,"[1, 3, 11, 204]"
5123,"[1, 3, 11, 205]"
5006,"[1, 3, 11, 204]"
1792,"[1, 3, 11, 206]"
2795,"[1, 3, 11, 205]"
1263,"[1, 3, 13, 171]"
7753,"[1, 3, 4, 104]"
8528,"[1, 3, 11, 205]"
8580,"[1, 3, 11, 205]"
3909,"[1, 3, 7, 183]"
4048,"[1, 3, 11, 204]"
1748,"[1, 3, 11, 204]"
6286,"[1, 42, 46, 138]"
8376,"[1, 3, 4, 104]"
5586,"[1, 3, 10, 186]"
1293,"[1, 3, 10, 185]"
2017,"[1, 3, 10, 185]"
1975,"[1, 3, 10, 184]"
6475,"[1, 3, 10, 184]"
6892,"[1, 3, 10, 184]"
1938,"[1, 3, 10, 184]"
1307,"[1, 3, 10, 188]"
1014,"[1, 3, 10, 188]"
1752,"[1, 3, 10, 188]"
2604,"[1, 3, 10, 190]"
6508,"[1, 3, 10, 190]"
7543,"[1, 3, 10, 187]"
1597,"[1, 3, 10, 187]"
3556,"[1, 3, 10, 189]"
7853,"[1, 3, 5, 101]"
1974,"[1, 3, 5, 101]"
4484,"[1, 3, 5, 101]"
2267,"[1, 3, 5, 101]"
195,"[1, 3, 5, 101]"
1426,"[1, 3, 5, 101]"
3127,"[1, 3, 5, 101]"
7493,"[1, 3, 5, 101]"
4362,"[1, 3, 5, 101]"
2452,"[1, 3, 5, 101]"
2969,"[1, 3, 5, 101]"
4560,"[1, 3, 5, 101]"
2224,"[1, 3, 15, 195]"
2459,"[1, 3, 15, 193]"
3529,"[1, 3, 15, 195]"
4196,"[1, 42, 69, 157]"
3097,"[1, 3, 16, 202]"
7203,"[1, 20, 33, 210]"
3111,"[1, 20, 33, 41]"
5316,"[1, 20, 33, 210]"
8626,"[1, 20, 33, 210]"
4272,"[1, 20, 33, 210]"
6971,"[1, 20, 33, 210]"
3956,"[1, 20, 33, 210]"
1365,"[1, 20, 33, 210]"
6937,"[1, 20, 38, 116]"
5320,"[1, 20, 38, 116]"
4707,"[1, 20, 38, 116]"
5345,"[1, 20, 38, 116]"
2432,"[1, 20, 38, 116]"
4023,"[1, 20, 38, 116]"
1024,"[1, 20, 38, 116]"
7108,"[1, 20, 38, 116]"
4629,"[1, 20, 38, 116]"
8855,"[1, 20, 38, 116]"
4329,"[1, 20, 36, 116]"
2826,"[1, 20, 36, 116]"
2872,"[1, 20, 36, 116]"
4667,"[1, 20, 36, 116]"
8707,"[1, 20, 36, 116]"
20,"[1, 20, 36, 116]"
1574,"[1, 20, 36, 116]"
1016,"[1, 20, 36, 116]"
1160,"[1, 20, 36, 116]"
6967,"[1, 20, 36, 116]"
8029,"[1, 20, 35, 114]"
685,"[1, 20, 35, 114]"
3896,"[1, 20, 35, 114]"
7870,"[1, 20, 35, 114]"
753,"[1, 20, 35, 114]"
8985,"[1, 20, 35, 114]"
1754,"[1, 20, 35, 114]"
7284,"[1, 20, 35, 114]"
5704,"[1, 20, 35, 114]"
809,"[1, 20, 35, 114]"
7293,"[1, 20, 52, 270]"
2507,"[1, 20, 52, 270]"
3350,"[1, 20, 52, 271]"
2402,"[1, 20, 52, 270]"
5089,"[1, 20, 52, 270]"
2758,"[1, 20, 52, 270]"
6565,"[1, 20, 52, 270]"
3399,"[1, 20, 52, 270]"
2200,"[1, 20, 52, 270]"
8933,"[1, 20, 52, 270]"
5226,"[1, 42, 45, 279]"
7207,"[1, 42, 45, 279]"
6825,"[1, 42, 45, 279]"
2499,"[1, 42, 45, 143]"
8494,"[1, 42, 59, 134]"
463,"[1, 42, 59, 134]"
3777,"[1, 42, 45, 142]"
4957,"[1, 42, 45, 142]"
443,"[1, 42, 45, 142]"
4917,"[1, 42, 45, 142]"
5450,"[1, 42, 45, 142]"
3427,"[1, 42, 45, 142]"
392,"[1, 42, 45, 142]"
6619,"[1, 42, 45, 142]"
3812,"[1, 42, 45, 142]"
6262,"[1, 42, 45, 279]"
3580,"[1, 42, 45, 143]"
3388,"[1, 42, 45, 143]"
901,"[1, 42, 45, 143]"
6764,"[1, 42, 45, 143]"
3082,"[1, 42, 45, 143]"
1000,"[1, 42, 45, 143]"
3763,"[1, 42, 45, 143]"
6112,"[1, 42, 45, 143]"
5597,"[1, 42, 45, 143]"
5791,"[1, 42, 45, 143]"
3632,"[1, 42, 45, 143]"
1180,"[1, 42, 57, 138]"
909,"[1, 42, 57, 138]"
3472,"[1, 42, 46, 138]"
6247,"[1, 42, 46, 138]"
8134,"[1, 42, 46, 138]"
7184,"[1, 42, 46, 138]"
5865,"[1, 42, 46, 138]"
6897,"[1, 42, 57, 138]"
7393,"[1, 42, 57, 138]"
6383,"[1, 42, 46, 138]"
5817,"[1, 42, 46, 138]"
1150,"[1, 42, 138, 139]"
6333,"[1, 42, 138, 139]"
6505,"[1, 42, 46, 138]"
8320,"[1, 42, 57, 138]"
8011,"[1, 42, 46, 138]"
7322,"[1, 42, 46, 138]"
4836,"[1, 42, 138, 139]"
7769,"[1, 42, 71, 149]"
3568,"[1, 42, 71, 149]"
3622,"[1, 42, 69, 157]"
6515,"[1, 42, 69, 157]"
276,"[1, 42, 69, 157]"
5279,"[1, 42, 71, 149]"
5885,"[1, 42, 71, 151]"
8171,"[1, 42, 71, 149]"
1452,"[1, 42, 71, 149]"
7800,"[1, 42, 71, 149]"
5105,"[1, 42, 71, 149]"
2845,"[1, 42, 71, 151]"
1038,"[1, 42, 71, 151]"
372,"[1, 42, 71, 149]"
8592,"[1, 42, 71, 149]"
2155,"[1, 42, 134, 135]"
7644,"[1, 42, 134, 135]"
6359,"[1, 42, 59, 134]"
4192,"[1, 42, 136, 137]"
7835,"[1, 42, 136, 137]"
6641,"[1, 42, 136, 137]"
5446,"[1, 42, 136, 137]"
5394,"[1, 42, 136, 137]"
8591,"[1, 42, 136, 137]"
5697,"[1, 42, 136, 137]"
8043,"[1, 42, 136, 137]"
2435,"[1, 72, 92, 261]"
188,"[1, 72, 92, 261]"
4273,"[1, 72, 92, 261]"
1158,"[1, 72, 92, 261]"
5313,"[1, 72, 92, 261]"
1611,"[1, 72, 80, 261]"
8783,"[1, 72, 80, 261]"
4578,"[1, 72, 80, 261]"
4895,"[1, 72, 2, 261]"
3706,"[1, 72, 2, 261]"
3696,"[1, 72, 2, 261]"
6548,"[1, 72, 2, 261]"
4931,"[1, 72, 2, 261]"
231,"[1, 72, 2, 261]"
5610,"[1, 72, 2, 261]"
3053,"[1, 72, 2, 261]"
1288,"[1, 72, 244, 256]"
1269,"[1, 72, 244, 256]"
5098,"[1, 72, 244, 256]"
2640,"[1, 72, 244, 256]"
6661,"[1, 72, 244, 256]"
4647,"[1, 72, 73, 257]"
8027,"[1, 72, 73, 257]"
5769,"[1, 72, 73, 257]"
6917,"[1, 72, 73, 257]"
3701,"[1, 72, 73, 257]"
2957,"[1, 72, 73, 257]"
2641,"[1, 72, 73, 257]"
4901,"[1, 72, 73, 257]"
2336,"[1, 72, 93, 261]"
4184,"[1, 72, 93, 261]"
1,"[1, 42, 46, 138]"
7647,"[1, 42, 46, 138]"
1753,"[1, 42, 46, 138]"
4341,"[1, 42, 46, 138]"
362,"[1, 42, 46, 138]"
1251,"[1, 42, 46, 138]"
4482,"[1, 42, 59, 134]"
3224,"[1, 42, 45, 141]"
7145,"[1, 42, 45, 141]"
886,"[1, 42, 45, 142]"
2451,"[1, 42, 45, 142]"
842,"[1, 3, 20, 38, 104, 116, 162, 163]"
2065,"[1, 3, 20, 38, 104, 116, 162, 163]"
7329,"[1, 90, 106, 276]"
3506,"[1, 90, 106, 276]"
8718,"[1, 90, 106, 277]"
1011,"[1, 90, 106, 278]"
2776,"[1, 90, 106, 276]"
5780,"[1, 90, 106, 277]"
6978,"[1, 42, 69, 155]"
5028,"[1, 42, 69, 157]"
1885,"[1, 42, 69, 168]"
189,"[1, 42, 69, 155]"
7604,"[1, 42, 69, 157]"
7662,"[1, 42, 69, 158]"
996,"[1, 42, 69, 155]"
5652,"[1, 42, 69, 156]"
2265,"[1, 42, 69, 168]"
354,"[1, 42, 69, 155]"
6600,"[1, 42, 69, 155]"
8866,"[1, 42, 69, 156]"
2127,"[1, 42, 69, 158]"
998,"[1, 42, 69, 155]"
2397,"[1, 42, 60, 230]"
3144,"[1, 42, 60, 230]"
1320,"[1, 42, 60, 230]"
1524,"[1, 42, 60, 230]"
2961,"[1, 42, 60, 230]"
2342,"[1, 42, 60, 230]"
3873,"[1, 42, 60, 230]"
5607,"[1, 42, 60, 230]"
3801,"[1, 42, 60, 230]"
2902,"[1, 42, 60, 230]"
7266,"[1, 42, 44, 230]"
1349,"[1, 42, 44, 230]"
6214,"[1, 42, 44, 230]"
3937,"[1, 42, 50, 228]"
187,"[1, 42, 50, 228]"
7829,"[1, 42, 50, 228]"
5052,"[1, 42, 50, 228]"
414,"[1, 42, 50, 228]"
